   0.005142   5.972178e+01    5.907561e+01  
   0.005246   6.053613e+01    5.988254e+01  
   0.005352   6.135854e+01    6.069344e+01  
   0.005460   6.218096e+01    6.150690e+01  
   0.005570   6.300740e+01    6.232304e+01  
   0.005683   6.383385e+01    6.314118e+01  
   0.005797   6.466836e+01    6.396140e+01  
   0.005914   6.549883e+01    6.478299e+01  
   0.006034   6.633334e+01    6.560597e+01  
   0.006156   6.716382e+01    6.642960e+01  
   0.006280   6.799833e+01    6.725384e+01  
   0.006407   6.883284e+01    6.807793e+01  
   0.006537   6.966735e+01    6.890113e+01  
   0.006669   7.049782e+01    6.972331e+01  
   0.006803   7.133233e+01    7.054432e+01  
   0.006941   7.215878e+01    7.136392e+01  
   0.007081   7.298522e+01    7.218072e+01  
   0.007224   7.381167e+01    7.299447e+01  
   0.007370   7.463005e+01    7.380546e+01  
   0.007519   7.544843e+01    7.461225e+01  
   0.007671   7.625875e+01    7.541451e+01  
   0.007826   7.706504e+01    7.621137e+01  
   0.007984   7.786327e+01    7.700294e+01  
   0.008145   7.865746e+01    7.778828e+01  
   0.008310   7.944359e+01    7.856644e+01  
   0.008478   8.022166e+01    7.933742e+01  
   0.008649   8.099167e+01    8.010021e+01  
   0.008823   8.175361e+01    8.085383e+01  
   0.009002   8.250346e+01    8.159770e+01  
   0.009184   8.324121e+01    8.233162e+01  
   0.009369   8.397090e+01    8.305411e+01  
   0.009558   8.468850e+01    8.376453e+01  
   0.009751   8.538997e+01    8.446251e+01  
   0.009948   8.607935e+01    8.514694e+01  
   0.010149   8.675260e+01    8.581570e+01  
   0.010354   8.740972e+01    8.647031e+01  
   0.010564   8.805072e+01    8.711126e+01  
   0.010777   8.867559e+01    8.773131e+01  
   0.010995   8.928031e+01    8.833518e+01  
   0.011217   8.986487e+01    8.891878e+01  
   0.011443   9.042927e+01    8.948103e+01  
   0.011675   9.097352e+01    9.002541e+01  
   0.011910   9.149357e+01    9.054362e+01  
   0.012151   9.198944e+01    9.104103e+01  
   0.012397   9.246515e+01    9.151393e+01  
   0.012647   9.291264e+01    9.195919e+01  
   0.012902   9.333191e+01    9.237742e+01  
   0.013163   9.372699e+01    9.276870e+01  
   0.013429   9.409385e+01    9.312999e+01  
   0.013700   9.442846e+01    9.346002e+01  
   0.013977   9.473485e+01    9.375857e+01  
   0.014259   9.500496e+01    9.402317e+01  
   0.014547   9.524684e+01    9.425343e+01  
   0.014841   9.545245e+01    9.444790e+01  
   0.015141   9.562580e+01    9.460519e+01  
   0.015447   9.576287e+01    9.472404e+01  
   0.015759   9.586365e+01    9.480327e+01  
   0.016077   9.592413e+01    9.484184e+01  
   0.016402   9.594831e+01    9.483876e+01  
   0.016734   9.593219e+01    9.479287e+01  
   0.017072   9.587575e+01    9.470354e+01  
   0.017416   9.577899e+01    9.457034e+01  
   0.017768   9.563789e+01    9.439194e+01  
   0.018127   9.545648e+01    9.416828e+01  
   0.018493   9.523072e+01    9.389925e+01  
   0.018867   9.496061e+01    9.358405e+01  
   0.019248   9.464616e+01    9.322375e+01  
   0.019637   9.428736e+01    9.281789e+01  
   0.020034   9.388422e+01    9.236706e+01  
   0.020438   9.343673e+01    9.187343e+01  
   0.020851   9.294086e+01    9.133570e+01  
   0.021272   9.240065e+01    9.075649e+01  
   0.021702   9.181609e+01    9.013598e+01  
   0.022141   9.118315e+01    8.947590e+01  
   0.022588   9.050990e+01    8.877979e+01  
   0.023044   8.978827e+01    8.804830e+01  
   0.023510   8.902230e+01    8.728210e+01  
   0.023985   8.821601e+01    8.648525e+01  
   0.024469   8.736538e+01    8.566030e+01  
   0.024964   8.647443e+01    8.480645e+01  
   0.025468   8.554720e+01    8.392975e+01  
   0.025982   8.457562e+01    8.303115e+01  
   0.026507   8.357179e+01    8.211151e+01  
   0.027043   8.253168e+01    8.117342e+01  
   0.027589   8.145528e+01    8.022117e+01  
   0.028146   8.035067e+01    7.925542e+01  
   0.028715   7.921783e+01    7.827681e+01  
   0.029295   7.805678e+01    7.728928e+01  
   0.029887   7.687556e+01    7.629322e+01  
   0.030490   7.567016e+01    7.529226e+01  
   0.031106   7.444460e+01    7.428491e+01  
   0.031735   7.321098e+01    7.327293e+01  
   0.032376   7.196124e+01    7.225948e+01  
   0.033030   7.070343e+01    7.124441e+01  
   0.033697   6.943755e+01    7.022901e+01  
   0.034378   6.817168e+01    6.921300e+01  
   0.035072   6.690984e+01    6.819895e+01  
   0.035781   6.564800e+01    6.718497e+01  
   0.036504   6.439825e+01    6.617342e+01  
   0.037241   6.315657e+01    6.516512e+01  
   0.037993   6.193504e+01    6.415945e+01  
   0.038761   6.072964e+01    6.315584e+01  
   0.039544   5.954843e+01    6.215629e+01  
   0.040343   5.839140e+01    6.116014e+01  
   0.041158   5.725857e+01    6.016801e+01  
   0.041989   5.615798e+01    5.918044e+01  
   0.042838   5.508159e+01    5.819565e+01  
   0.043703   5.403745e+01    5.721651e+01  
   0.044586   5.302959e+01    5.624127e+01  
   0.045486   5.205801e+01    5.527155e+01  
   0.046405   5.112271e+01    5.430574e+01  
   0.047343   5.023580e+01    5.334440e+01  
